,id,author_id,created_at,text
7,572514821029175296,2756873076,2015-03-02T21:52:24.000Z,"@DQTwitchStream I like the forward group now and MAF has been great. But, our defense will get bitchslapped like a mean pimps junkie hooker."
8,572518733010345985,2756873076,2015-03-02T22:07:57.000Z,"@DQTwitchStream Got a 1st for Coburn, more than I'd have thought.  Hawks made a mistake/took big risk on Timonen but good deal for Hextall."
9,572519118592737280,2756873076,2015-03-02T22:09:29.000Z,"@OrangePuck By that definition, Jim Rutherford is a Ducks fan...that explains everything."
10,572519882740408320,2756873076,2015-03-02T22:12:31.000Z,@DQTwitchStream Flyers can never get all 3 phases in sync.  Have had great forwards.  Had great D in 2010. But never find the G.  If they do
11,572520201448775680,2756873076,2015-03-02T22:13:47.000Z,"@DQTwitchStream ...they F or D will be bad.  Shoulda kept Richards, Carter and Bob.  I laughed when they made each of those deals."
12,572523107048689666,2756873076,2015-03-02T22:25:20.000Z,@DQTwitchStream Too much drinking.  Too many porn stars.  Then they end up winning in LA.  Should have given them more drinks &amp; porn stars.
13,572530408392425473,2756873076,2015-03-02T22:54:21.000Z,@DQTwitchStream Allegedly did Hartnells ugly wife.
14,572611563980374016,2756873076,2015-03-03T04:16:50.000Z,@nolanwhyte @mistaphill ...K.  Thanks for demonstrating a firm understanding of legal rights.
15,572863931082924033,2756873076,2015-03-03T20:59:39.000Z,@FeministFailure @MaravillaTom What is the event?
16,572876230808100864,2756873076,2015-03-03T21:48:31.000Z,@HumanistFury @mcRelyt Given that it's WaPo...laying odds...
17,572913212158562304,2756873076,2015-03-04T00:15:28.000Z,"RT @WRCorg: UCLA Women's Law Group Libels CHS, Then Tries to Hide it. #womenagainstfeminism http://t.co/NFqIgwK88y"
18,574558159404138496,2756873076,2015-03-08T13:11:54.000Z,RT @DestinTrueheart: People do not get it.Definition of Sexual assault on campus is so broad it makes most dating interactions chargeable a…
19,574574921734483968,2756873076,2015-03-08T14:18:31.000Z,"@MGTOWKnight ""Give them enough rope to hang themselves"""
20,574598483065311235,2756873076,2015-03-08T15:52:08.000Z,@sh00ter_d ...or what I say.  Or what I do.  Or what I think.  Or what I know...
21,574702665008988160,2756873076,2015-03-08T22:46:07.000Z,RT @jowilliams293: On #InternationalWomensDay women who inspire me: @CHSommers @Fox_Claire @clairlemon @cl_kitchens @CathyYoung63 @XXFactor…
22,574898484479815681,2756873076,2015-03-09T11:44:14.000Z,"@OwynnP Honestly, I didn't look...because I'd bet my life we KNOW the answer."
23,574902750485467136,2756873076,2015-03-09T12:01:11.000Z,@Spangnation Her continued production of carbon dioxide.
24,574902871524667395,2756873076,2015-03-09T12:01:40.000Z,@ChrisJenki Jodi Arias.  Convicted murderer.
25,575325552241958912,2756873076,2015-03-10T16:01:15.000Z,@DViper31 I see that now...didn't get far enough into his TL.
26,575333119613534208,2756873076,2015-03-10T16:31:19.000Z,@MeReachingout @GodfreyElfwick ...a pitch perfect parody.  My bad.
27,575647986341928962,2756873076,2015-03-11T13:22:29.000Z,RT @LeonHWolf: The fact that Jimmy Buffett ever sold a record is an indictment against the idea of American exceptionalism
28,575656066446311424,2756873076,2015-03-11T13:54:36.000Z,@CordovanSplotch @Superjutah ...but that assumes the feminist shepherds care about the lives of their sheep.
29,575657826158149633,2756873076,2015-03-11T14:01:35.000Z,RT @SalemP08: @MT8_9 @LiljaOB @midnitebacon @Superjutah @Transic_nyc her response is pretty terrifying.
30,575658083969470464,2756873076,2015-03-11T14:02:37.000Z,@BristolBen @LiljaOB @Transic_nyc ...poor Ben.
31,575671613586194432,2756873076,2015-03-11T14:56:22.000Z,RT @Lyall: Bosom flattering #NoMorePage3 t-shirt profile pic #FeministSelfie #irony #hypocrisy #praxis #notbad #sorry #malegaze http://t.co…
32,575779120874827776,2756873076,2015-03-11T22:03:34.000Z,RT @JustLaurenB: #IDontNeedFeminism http://t.co/euBRYUJlUW
33,575805041665245184,2756873076,2015-03-11T23:46:34.000Z,@asredasmyhair Isn't that their goal?
34,576032433067405312,2756873076,2015-03-12T14:50:08.000Z,"@shaner38 @tv_Expert1 @robinashe So, the hostile help line said hostel?"
35,576032789742665728,2756873076,2015-03-12T14:51:33.000Z,@xWriters_Blockx Can't forget it...never heard about it...
36,576205458471530496,2756873076,2015-03-13T02:17:41.000Z,@HumanistFury @Femitheist ...good luck to you with that.
37,576223568477995008,2756873076,2015-03-13T03:29:39.000Z,"RT @whyisitdirty: If feminists addressed the rampant sexism and misandry in #feminism, then perhaps #WomenAgainstFeminism and #antifeminism…"
38,576356654503075840,2756873076,2015-03-13T12:18:29.000Z,"@Superjutah A lot of MRA's are gay, actually.  They see how feminism merely uses them."
39,576363932983668737,2756873076,2015-03-13T12:47:24.000Z,"RT @Eliah_R: @MT8_9 @sara771987 worst part is cut out of the image, the original tumblr had 45 thousand shares all attacking little boys #F…"
40,576399192844820480,2756873076,2015-03-13T15:07:31.000Z,"#ThankAFeminist for their ""trolling"" #LetsTalkMen and exposing their hypocritical whining about men using #EverydaySexism or #YesAllWomen."
41,576399772183109632,2756873076,2015-03-13T15:09:49.000Z,"@howmariefeels I think he's trolling, actually..."
42,576405018603085824,2756873076,2015-03-13T15:30:40.000Z,RT @asredasmyhair: But no...feminism hasn't changed. It's still relevant. Go sluts!  #FemFreeFriday #WomenAgainstFeminism http://t.co/Nj4v0…
43,576411367202287617,2756873076,2015-03-13T15:55:53.000Z,@karengeier Go on...
44,576467854683451392,2756873076,2015-03-13T19:40:21.000Z,@TamedInsanity Jessica is a special type of human feces.
45,576472787893788673,2756873076,2015-03-13T19:59:57.000Z,RT @CausticDefiler: @MT8_9 just gonna leave this here for you http://t.co/jYQMQJUHua
46,576477153484759040,2756873076,2015-03-13T20:17:18.000Z,RT @fruitondabottom: #IDontNeedFeminism because I hate being manipulated for feminists' entertainment. #WomenAgainstFeminism #letstalkmen h…
47,576491523203862529,2784049716,2015-03-13T21:14:24.000Z,"RT @asredasmyhair: Feminists, take note. #FemFreeFriday #WomenAgainstFeminism http://t.co/J2HqzVJ8Cx"
48,576503356543381504,2756873076,2015-03-13T22:01:25.000Z,RT @ObsidianFiles: @BlackBeard20096 @MT8_9 http://t.co/Rk3CttHZhu #BackAwayFromTheTable #TheEnvyGap #BlackFeminists @deanesmay
49,576685571269091328,2756873076,2015-03-14T10:05:29.000Z,@VCR_Blog @Mislu_Kravin @asredasmyhair Huh?
50,576688228557783040,2756873076,2015-03-14T10:16:02.000Z,RT @2DogsCaged: @MT8_9 @Justin_Thyme_ @B1gTruckDriver @joyintorah18 ..song ranked No.1 on 26 record charts &amp; received 5 Grammy Noms. http:/…
51,576689359648337921,2756873076,2015-03-14T10:20:32.000Z,@tonycollinet @EverydaySexism The truth?  I know.  You hate that.
52,576698098388455424,2756873076,2015-03-14T10:55:15.000Z,@The_Loki_Jotunn @OKPaulista They don't care. Each day I realize feminists are perfectly happy to ruin anyone else's life for their gain.
53,576711837636542464,2756873076,2015-03-14T11:49:51.000Z,@nonirishpaddy @reverenddg ...with a flat face.  The nose = a bay window.
54,576732953474125825,2756873076,2015-03-14T13:13:45.000Z,@TicklishQuill It's actually only one face.  It's just as wide and flat as the front of a townhouse so...easy mistake to make.
55,576740108843499520,2756873076,2015-03-14T13:42:11.000Z,@CassandraYoung Name that state.
56,381988216292655104,930620467,2013-09-23T03:47:42.000Z,"RT @brian_day15: I swear, I'm not sexist, but I honestly just cannot stand the woman college football announcer on ESPN2"
57,381989237072990208,930620467,2013-09-23T03:51:45.000Z,RT @TheDarkManChris: Call me sexist but I think some women are seriously lacking knowledge l when it comes to feminism #random
58,381989256404533251,930620467,2013-09-23T03:51:50.000Z,"RT @HannahCamille20: Call me sexist, but females really need to stop acting like they are big football fans. Just stop."
59,381989513691529216,930620467,2013-09-23T03:52:51.000Z,RT @Yandiisa_: The mine is no place for a woman to work... Call me sexist but a woman as a rock driller is not practical.
60,382350557957984256,930620467,2013-09-24T03:47:31.000Z,"RT @Lex_Naija: And don't call me sexist for that last tweet. If women want equal praise for success, they gotta take equal blame for failur…"
61,382350622411874305,930620467,2013-09-24T03:47:46.000Z,"RT @TwoThug4U: I'm sorry. But I don't see what's hot about girls who eat like guys. Call me sexist, but i like girls because they're girls."
62,382518137582661632,930620467,2013-09-24T14:53:25.000Z,RT @TwoThug4U: @YesYoureSexist but honestly stereotypes are light-hearted and usually harmless. Let people joke around.
63,382518148617863168,930620467,2013-09-24T14:53:28.000Z,"RT @TwoThug4U: Feminism is a respectable ideal. Being over-sensitive, and searching for problems is not @YesYoureSexist"
64,382518158470311936,930620467,2013-09-24T14:53:30.000Z,RT @TwoThug4U: @YesYoureSexist I wouldn't be so mad if not for the fact that I don't appreciate being called a bigot for saying that some t…
65,382518676865294336,930620467,2013-09-24T14:55:34.000Z,"RT @JoshCobbler92: @YesYoureSexist that's a sexist tweet, why just women? Sexism can work both ways"
66,382606225520615424,930620467,2013-09-24T20:43:27.000Z,RT @TwoThug4U: if you look at @YesYoureRacist you see tweets of pure hatred. If you look at @YesYoureSexist you see a few light stupidity a…
67,383627629766508545,930620467,2013-09-27T16:22:09.000Z,RT @JaydenKramer: I would rather have a blind dog as a ref than freakin Liz. I am sorry I am not sexist but that is why girls should not re…
68,383627770506399744,930620467,2013-09-27T16:22:42.000Z,RT @SxFlint93: I'm not sexist but women should play football past the age of 12 unless they're over 285
69,383627997950910464,930620467,2013-09-27T16:23:36.000Z,"@SxFlint93 So true, all women over 12 SHOULD play football, but repeated concussions might make us as stupid as you."
70,383698416171118593,930620467,2013-09-27T21:03:25.000Z,RT @SxFlint93: @YesYoureSexist well I don't followyou you so stop trolling.You have tohave something better to do then to look up sexist tw…
71,383698818698457089,930620467,2013-09-27T21:05:01.000Z,@SxFlint93 Oh I do plenty but picking rotten low hanging sexist fruit doesn't take up much of my day :)
72,383699280130617345,930620467,2013-09-27T21:06:51.000Z,"RT @justbeing_abel: I'm not sexist at all. But the saying ""Men don't belong in the kitchen"" is utterly true. I just tried making instant oa…"
73,383730558863290368,930620467,2013-09-27T23:11:09.000Z,RT @SxFlint93: @YesYoureSexist okay fuck off my shit pussy
74,383730982513168384,930620467,2013-09-27T23:12:50.000Z,"The sexist litmus test is if you call out a lvl 2 sexist comment &amp; the dood comes back with lvl 10 guns ablazing, ""pussy"" &amp; ""cunt"" &amp; ""bitch"""
0,383731135668162560,930620467,2013-09-27T23:13:26.000Z,Because femininity is so horrible! @JonnyG313 I'm not sexist but if a dude cries because of a girl in a wedding dress then he has a vagina
1,384042596680474624,930620467,2013-09-28T19:51:04.000Z,RT @Arab_kell: Leave the washing to mum because she's not a complete remtard #WomenEqualWashing #NotSexist #WellSlightlySexist #IMeanMumIsB…
2,384042724522872832,930620467,2013-09-28T19:51:35.000Z,RT @farouqzaib  I'm no sexist but I've seen some really dumb girls which lend credibility to the argument.
3,384042812473233408,930620467,2013-09-28T19:51:56.000Z,RT @MilesMTV: This bitch. #NoSexist is walking around with a stroller and a dog in it. You're dog 1. Has legs 2. Doesn't need to be in Star…
4,384042907067363328,930620467,2013-09-28T19:52:18.000Z,"Unlike you, who is hilariously ignorant and can't spell ""racist"" @MattLevine66 Im sorry but girls are just rly unfunny #norasict #nosexist"
5,384043097996283905,930620467,2013-09-28T19:53:04.000Z,What a waste of fossil fuels to publish that tweet. @SOFFETUS call me sexist but guys &gt; girls
6,384043149124845568,930620467,2013-09-28T19:53:16.000Z,RT @harrymeisel Call me sexist but a pack of girls skateboarding might just be the weirdest thing I've ever seen
7,384043241659588608,930620467,2013-09-28T19:53:38.000Z,"i can't even @emk194 Call me sexist, but I actually prefer having guys in charge. Lol atmosphere is more laid-back &amp; fun. Women are serious"
8,384439219432603649,930620467,2013-09-29T22:07:07.000Z,Boooring @antrooney10 Am not sexist but women can't play football!
9,384439403315077120,930620467,2013-09-29T22:07:50.000Z,"RT @popeharrigan And were lost, I told you this didn't take us anywhere. Fuuck you female drivers. no sexist bro"
10,384439557267021824,930620467,2013-09-29T22:08:27.000Z,"Huh, funny, I find you the most backwards of all @904Harrison Call me sexist but I think it's backwards to have female football commentators"
11,384716487937626114,930620467,2013-09-30T16:28:53.000Z,"RT @boggsy9 Dont ever let women drive, they'll break your arm! #notsexist"
12,385439886875975680,930620467,2013-10-02T16:23:24.000Z,@CampbellPaton I'm not sexist but the Canadian anthem should not be changed... It's tradition we all know now that men and women are equal.
13,385440245648334849,930620467,2013-10-02T16:24:50.000Z,RT @kingjake2016 I'm not sexist. But I usually walk away when women sports announcers are on Sportscenter.
14,385440354779947008,930620467,2013-10-02T16:25:16.000Z,"#hashtag @137kHz #notsexist , but, a #womans 'ill be #ready in 5 minutes is the same length of time as a #mans 'ill be #home in 5 minutes'.."
15,385440480130908160,930620467,2013-10-02T16:25:46.000Z,Dear men: being a sexist doesn't get women to like you @boomerangWANG Dear women: nagging does not work #nosexist
16,385440585462472704,930620467,2013-10-02T16:26:11.000Z,"RT @MyDearWormwood: ""I want equal rights, but I still want your seat on the bus, and you still pay for all dates, and no sexist jokes!"" -ig…"
17,385951118313783297,930620467,2013-10-04T02:14:51.000Z,"For real? @BrownNicholas11 I'm not sexist, but men are superior."
18,385951172789415936,930620467,2013-10-04T02:15:04.000Z,RT @KaiTavender I'm not sexist but when a girl farts openly near you... http://t.co/YgfGfTrtrJ
19,386297683360485378,930620467,2013-10-05T01:11:59.000Z,"Please women, stay single.@IsaiahMHorton Please women. When you commit to your man, commit to the gym as well. #nosexist #committokitchentoo"
20,386297832723857408,930620467,2013-10-05T01:12:35.000Z,"@mannythemenace Call me sexist, but I hate female receptionists. They always give me attitude like I'm the reason their bf broke up with 'em"
21,386297900524781569,930620467,2013-10-05T01:12:51.000Z,RT @PhilBrindAmour Call me sexist but female sports anchors r the worst. Makes me uncomfortable when women know more about sports than I do
22,387255402691166208,930620467,2013-10-07T16:37:37.000Z,RT @NothgirMas: I'm not sexist but I do have to laugh when girls say that boys are immature when they tweet some stuff on here which is com…
23,387255604999245824,930620467,2013-10-07T16:38:25.000Z,RT @KanoWyatt I'm not sexist but if I give a girl in the street my clothes I expect her to go home &amp; iron them
24,387255632023142401,930620467,2013-10-07T16:38:32.000Z,RT @KanoWyatt I'm not sexist but if I come home and my bed isn't made I'm gone kick my mum out of her own house
25,387255672816947201,930620467,2013-10-07T16:38:41.000Z,RT @KanoWyatt: @jennahhhx I pay the bills in this household it's the least she can do
26,387255742610157568,930620467,2013-10-07T16:38:58.000Z,"Sexist tweet par excellence @kenziee_annn I'm not sexist, but women are seriously awful drivers"
27,387255793210257409,930620467,2013-10-07T16:39:10.000Z,RT @12Dosier I'm not sexist but women should not be announcing football. #Aggravating
28,387255913167327232,930620467,2013-10-07T16:39:39.000Z,RT @waken_jake23 I'm not sexist... but seriously if you're female you need to be able to cook. it's in your DNA
